model_name,model_family,task,train_type,n_params,gpu_model,gpu_count,tdp_w,batch_size,precision,estimated_tokens,estimated_flops,duration_seconds,energy_kwh,co2_kg,source,label_quality
synthetic_model,transformer,summarization,benchmark_training,760000000,H100,16,700,32,fp32,1000000000,4560000000000000000,36.0,0.15181626675849688,0.11360242406694289,synthetic,simulated_physics_based
synthetic_model,transformer,translation,fine-tune,7000000000,H100,16,700,128,fp32,500000000,21000000000000000000,36.0,0.15389472363898185,0.07260889261628126,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,125000000,T4,2,70,512,fp16,100000000,75000000000000000,36.0,0.0021544308395349135,0.0005601929581533557,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,82000000,V100,16,300,128,fp32,10000000000,4920000000000000000,36.0,0.055079679479455496,0.021616496563529465,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,fine-tune,1300000000,V100,1,300,8,fp16,50000000,390000000000000000,36.0,0.003880733091080975,0.002225818827389736,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,fine-tune,355000000,GB200,64,1000,8,fp16,50000000,106500000000000000,36.0,0.8472135153492079,0.6355906159741666,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,34000000000,T4,8,70,32,fp32,500000000,102000000000000000000,112.88196450985254,0.023423119759490015,0.00855000450620797,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,13000000000,B200,16,1000,128,fp16,100000000,7800000000000000000,36.0,0.20733822109049427,0.11477477944635488,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,pre-train,2700000000,H100,2,700,64,fp32,10000000000,162000000000000000000,173.57694668610824,0.08355705534910031,0.025496146607265516,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,7000000000,V100,8,300,128,fp16,500000000,21000000000000000000,36.0,0.03766306629812756,0.01469489211088225,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,7000000000,V100,2,300,512,fp16,100000000,4200000000000000000,36.0,0.008562918964602168,0.0021237712385811847,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,125000000,H200,1,700,16,fp16,50000000,37500000000000000,36.0,0.009550400487875869,0.007227565805829998,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,355000000,V100,16,300,8,fp32,1000000000,2130000000000000000,36.0,0.0630900338001925,0.045543901695454,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,fine-tune,70000000000,H200,32,700,16,fp16,100000000,42000000000000000000,36.0,0.3539014507166742,0.14066946469157707,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,pre-train,6700000000,GB300,256,1200,32,fp16,100000000000,4020000000000000000000,36.0,4.73997875776021,3.3585916967229132,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,benchmark_training,760000000,V100,8,300,128,fp32,1000000000,4560000000000000000,36.0,0.027272187787077785,0.01914579669454356,synthetic,simulated_physics_based
synthetic_model,transformer,translation,fine-tune,1300000000,V100,64,300,8,bf16,100000000,780000000000000000,36.0,0.22795640481633567,0.0552768798048919,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,70000000000,A100,2,400,32,fp16,100000000,42000000000000000000,59.707313330596584,0.020266764893742375,0.01590019950728938,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,125000000,B200,8,1000,32,fp32,1000000000,750000000000000000,36.0,0.10557970050279454,0.0249451209156191,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,pre-train,70000000000,A100,64,400,8,fp16,50000000000,21000000000000000000000,815.3043101270705,7.6758656931550435,2.9595169646399055,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,2700000000,A100,32,400,16,bf16,500000000,8100000000000000000,36.0,0.1729535057819863,0.06973619611301722,synthetic,simulated_physics_based
synthetic_model,transformer,translation,pre-train,125000000,T4,4,70,256,fp16,10000000000,7500000000000000000,36.0,0.004307586883815758,0.0022663349592762366,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,pre-train,7000000000,H200,256,700,128,fp16,50000000000,2100000000000000000000,36.0,2.1846831223525776,1.5525562668808282,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,benchmark_training,13000000000,H100,1,700,8,fp16,500000000,39000000000000000000,42.3369037277434,0.011621806226007463,0.004818750200774585,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,pre-train,6700000000,GB300,32,1200,256,fp16,50000000000,2010000000000000000000,51.01475907779015,0.8283179671794773,0.3909493842591111,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,13000000000,H200,4,700,512,fp32,50000000,3900000000000000000,36.0,0.03634434084823285,0.028710025311601935,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,pre-train,7000000000,A100,64,400,64,fp32,100000000000,4200000000000000000000,245.77739974308517,2.6290188344107475,0.778096195970203,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,fine-tune,2700000000,T4,16,70,64,fp32,50000000,810000000000000000,36.0,0.0159620471387745,0.010442321048622388,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,125000000,H200,16,700,8,fp32,100000000000,75000000000000000000,36.0,0.16517349009324295,0.08356530445152494,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,pre-train,355000000,H200,1,700,512,bf16,10000000000,21300000000000000000,36.0,0.008133581978534468,0.0043812767904306505,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,fine-tune,82000000,T4,64,70,64,bf16,500000000,246000000000000000,36.0,0.0706115510150648,0.04771901720496786,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,125000000,GB300,4,1200,128,fp32,100000000000,75000000000000000000,36.0,0.07513348864885375,0.034336430819869194,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,355000000,H100,256,700,256,fp32,30000000000,63900000000000000000,36.0,2.268129148492603,1.7835318769161492,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,355000000,H100,4,700,128,fp32,100000000,213000000000000000,36.0,0.037292928363052924,0.016746273030705323,synthetic,simulated_physics_based
synthetic_model,transformer,translation,fine-tune,1300000000,T4,256,70,32,fp16,100000000,780000000000000000,36.0,0.2104789728089605,0.16305629100946484,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,2700000000,H200,1,700,8,fp16,500000000,8100000000000000000,36.0,0.008362746796882328,0.004421572279433506,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,fine-tune,7000000000,V100,8,300,32,fp32,100000000,4200000000000000000,36.0,0.026687536621491238,0.017574604613959467,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,fine-tune,2700000000,T4,32,70,16,fp16,100000000,1620000000000000000,36.0,0.025219273884612124,0.008237194846731796,synthetic,simulated_physics_based
synthetic_model,transformer,translation,fine-tune,70000000000,A100,1,400,512,fp16,500000000,210000000000000000000,579.1539400384299,0.07317709364858975,0.027320564696114213,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,7000000000,T4,128,70,128,fp32,50000000,2100000000000000000,36.0,0.12598431200827992,0.06671508852818622,synthetic,simulated_physics_based
synthetic_model,transformer,translation,benchmark_training,125000000,T4,16,70,8,bf16,500000000,375000000000000000,36.0,0.013848961255784817,0.004801497165640076,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,760000000,H200,2,700,128,fp16,50000000,228000000000000000,36.0,0.01664046565874868,0.012044724499386142,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,pre-train,70000000000,H200,16,700,64,bf16,50000000000,21000000000000000000000,1959.2602790596372,8.968673300742289,5.34209561363726,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,benchmark_training,70000000000,A100,256,400,8,fp32,100000000,42000000000000000000,36.0,1.6278787907137657,1.104261395321117,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,82000000,GB200,8,1000,512,fp16,50000000,24600000000000000,36.0,0.10007116892545107,0.07090431372728068,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,benchmark_training,70000000000,H100,128,700,128,bf16,100000000,42000000000000000000,36.0,1.1766956787002547,0.36662550511867786,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,pre-train,125000000,H100,128,700,32,fp32,10000000000,7500000000000000000,36.0,1.0353514950813931,0.656057949789467,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,pre-train,2700000000,B200,256,1000,32,fp16,50000000000,810000000000000000000,36.0,4.090379150738466,1.0061182838064706,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,82000000,H200,4,700,128,bf16,100000000000,49200000000000000000,36.0,0.03742249175117181,0.02549360605607373,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,34000000000,T4,16,70,32,fp32,1000000000,204000000000000000000,126.30423722804086,0.05008093393355846,0.023653823734807806,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,pre-train,82000000,GB200,2,1000,256,fp32,100000000000,49200000000000000000,39.38807287656949,0.030580115929630985,0.023985952758471794,synthetic,simulated_physics_based
synthetic_model,transformer,translation,pre-train,7000000000,H100,8,700,64,fp16,10000000000,420000000000000000000,78.28969654302394,0.1503640473850415,0.11930555335330195,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,fine-tune,125000000,GB200,32,1000,16,fp16,100000000,75000000000000000,36.0,0.45924218989241467,0.2195668543465645,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,6700000000,V100,16,300,128,bf16,500000000,20100000000000000000,36.0,0.059380172580275205,0.015921767562475694,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,760000000,T4,256,70,32,fp32,1000000000,4560000000000000000,36.0,0.20733890667440377,0.08471930858953079,synthetic,simulated_physics_based
synthetic_model,transformer,translation,pre-train,34000000000,A100,64,400,32,fp16,100000000000,20400000000000000000000,809.7842786714933,6.629677430285416,4.715967438995686,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,fine-tune,355000000,B200,1,1000,128,fp16,100000000,213000000000000000,36.0,0.014006838134950333,0.01087649674804332,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,fine-tune,355000000,H200,4,700,16,fp16,50000000,106500000000000000,36.0,0.03743296707230951,0.022051706943735698,synthetic,simulated_physics_based
synthetic_model,transformer,translation,fine-tune,1300000000,V100,128,300,256,fp32,500000000,3900000000000000000,36.0,0.42782682260159577,0.08939277108282032,synthetic,simulated_physics_based
synthetic_model,transformer,translation,benchmark_training,2700000000,H100,64,700,128,fp32,500000000,8100000000000000000,36.0,0.5890190036686314,0.29007082205478,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,2700000000,GB300,16,1200,512,bf16,30000000000,486000000000000000000,36.0,0.2244506504580381,0.13557603685891584,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,pre-train,7000000000,GB200,1,1000,16,fp16,100000000000,4200000000000000000000,2981.6600441108517,0.9167196146791801,0.2260527431618222,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,82000000,H100,8,700,16,bf16,500000000,246000000000000000,36.0,0.07256745371430351,0.021217606703704112,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,70000000000,H200,32,700,16,fp32,30000000000,12600000000000000000000,960.723507459151,8.211266241220752,2.781201283238438,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,13000000000,GB200,8,1000,8,fp16,1000000000,78000000000000000000,36.0,0.1017528996503501,0.05783825288082789,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,6700000000,A100,2,400,64,fp32,50000000000,2010000000000000000000,3839.2532201815357,1.1745555466075683,0.49023105972334285,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,355000000,A100,4,400,8,fp16,100000000000,213000000000000000000,135.464317151539,0.07721620439352965,0.05618640094465614,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,13000000000,A100,2,400,32,bf16,100000000,7800000000000000000,36.0,0.00895199134921897,0.0050428139681590965,synthetic,simulated_physics_based
